Date,hour,temp,windchill,humidity, precipitation, wind_speed
12/1/2015,0,43,38.2,93,0.01,8.1
12/1/2015,1,44.1,38.6,93,0.01,10.4
12/1/2015,2,44.1,40.1,93,0,6.9
12/1/2015,3,44.1,40.1,93,0.05,6.9
12/1/2015,4,45,39.3,93,0.01,11.5
12/1/2015,5,45,39.3,90,0,11.5
12/1/2015,6,44.1,37.7,89,0,12.7
12/1/2015,7,43,36.8,86,0,11.5
12/1/2015,8,42.1,33.1,76,0,20.7
12/1/2015,9,42.1,35.7,73,0,11.5
12/1/2015,10,41,33.1,67,0,15
12/1/2015,11,42.1,34.9,62,0,13.8
12/1/2015,12,44.1,37.1,58,0,15
12/1/2015,13,44.1,37.4,58,0,13.8
12/1/2015,14,44.1,37.4,58,0,13.8
12/1/2015,15,44.1,38.1,58,0,11.5
12/1/2015,16,42.1,36.6,60,0,9.2
12/1/2015,17,42.1,39.2,62,0,4.6
12/1/2015,18,41,35.2,67,0,9.2
12/1/2015,19,39.9,33.4,70,0,10.4
12/1/2015,20,39,32.8,73,0,9.2
12/1/2015,21,39.9,33.4,73,0,10.4
12/1/2015,22,39.9,33.4,73,0,10.4
12/1/2015,23,39,33.4,76,0,8.1
12/2/2015,0,39,34,76,0,6.9
12/2/2015,1,39,34.8,76,0,5.8
12/2/2015,2,39,34,76,0,6.9
12/2/2015,3,37.9,32.1,79,0,8.1
12/2/2015,4,35.1,28.6,82,0,8.1
12/2/2015,5,34,29.8,85,0.03,4.6
12/2/2015,6,34,29.8,85,0.01,4.6
12/2/2015,7,33.1,26.1,89,0.02,8.1
12/2/2015,8,33.1,26.1,89,0,8.1
12/2/2015,9,33.1,26.1,82,0,8.1
12/2/2015,10,33.8,26.4,81,0,9.2
12/2/2015,11,34,28,82,0,6.9
12/2/2015,12,35.1,30.1,76,0,5.8
12/2/2015,13,35.1,29.3,85,0,6.9
12/2/2015,14,37,31.6,70,0,6.9
12/2/2015,15,36,29,70,0,9.2
12/2/2015,16,35.1,25.9,76,0,13.8
12/2/2015,17,35.1,25.9,72,0,13.8
12/2/2015,18,35.1,26.9,67,0,11.5
12/2/2015,19,34,26.6,67,0,9.2
12/2/2015,20,33.1,25.5,72,0,9.2
12/2/2015,21,33.1,24.9,70,0,10.4
12/2/2015,22,33.1,24.4,70,0,11.5
12/2/2015,23,33.1,25.5,70,0,9.2
12/3/2015,0,32,23.6,75,0,10.4
12/3/2015,1,32,26.4,75,0,5.8
12/3/2015,2,32,24.8,75,0,8.1
12/3/2015,3,32,25.6,75,0,6.9
12/3/2015,4,32,24.8,79,0,8.1
12/3/2015,5,35.1,31,76,0,4.6
12/3/2015,6,35.1,29.3,78,0,6.9
12/3/2015,7,36,31.1,79,0,5.8
12/3/2015,8,37.4,30.8,70,0,9.2
12/3/2015,9,36,29.6,76,0,8.1
12/3/2015,10,36,29,76,0,9.2
12/3/2015,11,36,29,79,0,9.2
12/3/2015,12,36,28.5,79,0,10.4
12/3/2015,13,35.1,26.4,78,0,12.7
12/3/2015,14,35.1,26.4,78,0,12.7
12/3/2015,15,35.1,26.4,78,0,12.7
12/3/2015,16,35.1,26.4,82,0,12.7
12/3/2015,17,35.1,27.9,82,0,9.2
12/3/2015,18,35.1,25.9,82,0,13.8
12/3/2015,19,35.1,25.9,82,0,13.8
12/3/2015,20,35.1,27.9,82,0,9.2
12/3/2015,21,35.1,26.9,82,0,11.5
12/3/2015,22,35.1,25.9,82,0,13.8
12/3/2015,23,36,29,79,0,9.2
12/4/2015,0,37,29.8,79,0,10.4
12/4/2015,1,36,28,82,0,11.5
12/4/2015,2,36,29,82,0,9.2
12/4/2015,3,35.1,26.4,82,0,12.7
12/4/2015,4,34,25.5,85,0,11.5
12/4/2015,5,33.1,24.9,89,0,10.4
12/4/2015,6,33.1,24.4,85,0,11.5
12/4/2015,7,33.1,24.9,89,0,10.4
12/4/2015,8,34,28,85,0,6.9
12/4/2015,9,35.1,27.4,85,0,10.4
12/4/2015,10,41,35.8,73,0,8.1
12/4/2015,11,44.1,40.1,65,0,6.9
12/4/2015,12,46,41.4,63,0,9.2
12/4/2015,13,48,19.09,61,0,8.1
12/4/2015,14,48,19.09,58,0,9.2
12/4/2015,15,46,41.4,63,0,9.2
12/4/2015,16,45,41.2,65,0,6.9
12/4/2015,17,42.1,36.1,76,0,10.4
12/4/2015,18,39,32.8,86,0,9.2
12/4/2015,19,39,33.4,82,0,8.1
12/4/2015,20,37.9,31.5,89,0,9.2
12/4/2015,21,37.9,30.9,89,0,10.4
12/4/2015,22,37,31,89,0,8.1
12/4/2015,23,36,30.3,93,0,6.9
12/5/2015,0,34,26,89,0,10.4
12/5/2015,1,34,27.2,89,0,8.1
12/5/2015,2,33.1,26.1,89,0,8.1
12/5/2015,3,33.1,26.1,89,0,8.1
12/5/2015,4,32,25.6,88,0,6.9
12/5/2015,5,30.9,23.5,92,0,8.1
12/5/2015,6,30.9,22.8,89,0,9.2
12/5/2015,7,30,24.1,92,0,5.8
12/5/2015,8,30,22.4,88,0,8.1
12/5/2015,9,32,24.8,88,0,8.1
12/5/2015,10,33.1,27.7,82,0,5.8
12/5/2015,11,39.9,34.5,65,0,8.1
12/5/2015,12,43,38.8,60,0,6.9
12/5/2015,13,44.1,39.5,58,0,8.1
12/5/2015,14,43,38.2,62,0,8.1
12/5/2015,15,42.1,37.1,62,0,8.1
12/5/2015,16,39.9,35.1,70,0,6.9
12/5/2015,17,37,31,79,0,8.1
12/5/2015,18,34,26.6,85,0,9.2
12/5/2015,19,34,28.8,85,0,5.8
12/5/2015,20,34,28,85,0,6.9
12/5/2015,21,35.1,30.1,89,0,5.8
12/5/2015,22,35.1,32.2,89,0,3.5
12/5/2015,23,35.1,32.2,89,0,3.5
12/6/2015,0,35.1,28.6,85,0,8.1
12/6/2015,1,35.1,29.3,82,0,6.9
12/6/2015,2,34,28.8,85,0,5.8
12/6/2015,3,34,28.8,82,0,5.8
12/6/2015,4,34,28,82,0,6.9
12/6/2015,5,34,28.8,82,0,5.8
12/6/2015,6,33.1,27.7,85,0,5.8
12/6/2015,7,33.1,28.7,85,0,4.6
12/6/2015,8,37,30.4,79,0,9.2
12/6/2015,9,41,36.4,70,0,6.9
12/6/2015,10,44.1,39,63,0,9.2
12/6/2015,11,46.9,19.09,59,0,5.8
12/6/2015,12,48,19.09,56,0,8.1
12/6/2015,13,46.9,19.09,59,0,0
12/6/2015,14,46.9,19.09,56,0,3.5
12/6/2015,15,46.9,19.09,59,0,5.8
12/6/2015,16,46,44.8,63,0,3.5
12/6/2015,17,45,41.2,65,0,6.9
12/6/2015,18,44.1,41.5,71,0,4.6
12/6/2015,19,41,37.1,73,0,5.8
12/6/2015,20,41,38,76,0,4.6
12/6/2015,21,37.9,35.5,79,0,3.5
12/6/2015,22,37,19.09,82,0,0
12/6/2015,23,36,33.3,86,0,3.5
12/7/2015,0,36,33.3,86,0,3.5
12/7/2015,1,34,28.8,85,0,5.8
12/7/2015,2,34,31,85,0,3.5
12/7/2015,3,34,29.8,85,0,4.6
12/7/2015,4,33.1,28.7,89,0,4.6
12/7/2015,5,33.1,26.9,89,0,6.9
12/7/2015,6,35.1,28.6,89,0,8.1
12/7/2015,7,36,33.3,93,0,3.5
12/7/2015,8,37,34.5,93,0,3.5
12/7/2015,9,37,19.09,96,0,0
12/7/2015,10,37.4,34.9,93,0,3.5
12/7/2015,11,37.9,32.7,89,0,6.9
12/7/2015,12,37.9,32.1,86,0,8.1
12/7/2015,13,37.9,30.9,86,0,10.4
12/7/2015,14,39,32.8,86,0,9.2
12/7/2015,15,39,32.8,86,0,9.2
12/7/2015,16,39,33.4,86,0,8.1
12/7/2015,17,37.9,30.5,86,0,11.5
12/7/2015,18,37.4,30.3,87,0,10.4
12/7/2015,19,39,31,86,0,13.8
12/7/2015,20,37.9,29.6,86,0,13.8
12/7/2015,21,39,31,86,0,13.8
12/7/2015,22,39,31.4,86,0,12.7
12/7/2015,23,39.9,31.8,83,0,15
12/8/2015,0,41,35.2,79,0,9.2
12/8/2015,1,41,34.7,79,0,10.4
12/8/2015,2,39.9,32.9,79,0,11.5
12/8/2015,3,39.9,33.9,79,0,9.2
12/8/2015,4,39.9,32.9,79,0,11.5
12/8/2015,5,39.9,32.1,83,0,13.8
12/8/2015,6,39.9,32.1,83,0,13.8
12/8/2015,7,41,34.7,82,0,10.4
12/8/2015,8,42.1,35.7,79,0,11.5
12/8/2015,9,42.1,34.9,79,0,13.8
12/8/2015,10,43,37.2,76,0,10.4
12/8/2015,11,44.1,38.6,76,0,10.4
12/8/2015,12,46,41,73,0,10.4
12/8/2015,13,46,41.9,73,0,8.1
12/8/2015,14,46.9,19.09,71,0,10.4
12/8/2015,15,46.9,19.09,74,0,10.4
12/8/2015,16,46,42.5,76,0,6.9
12/8/2015,17,46,42.5,79,0,6.9
12/8/2015,18,46.9,19.09,77,0,9.2
12/8/2015,19,46,42.5,79,0,6.9
12/8/2015,20,46.9,19.09,77,0,6.9
12/8/2015,21,48,19.09,74,0,9.2
12/8/2015,22,48,19.09,74,0,11.5
12/8/2015,23,48,19.09,77,0,12.7
12/9/2015,0,48,19.09,77,0,10.4
12/9/2015,1,48,19.09,77,0,10.4
12/9/2015,2,48,19.09,77,0,9.2
12/9/2015,3,46,41.4,79,0,9.2
12/9/2015,4,45,41.2,82,0,6.9
12/9/2015,5,44.1,40.1,85,0,6.9
12/9/2015,6,44.1,40.8,85,0,5.8
12/9/2015,7,43,38.8,86,0,6.9
12/9/2015,8,44.1,39.5,85,0,8.1
12/9/2015,9,48,19.09,74,0,8.1
12/9/2015,10,50,19.09,68,0,9.2
12/9/2015,11,52,19.09,61,0,9.2
12/9/2015,12,53.1,19.09,61,0,10.4
12/9/2015,13,54,19.09,57,0,12.7
12/9/2015,14,53.1,19.09,59,0,15
12/9/2015,15,52,19.09,61,0,6.9
12/9/2015,16,50,19.09,63,0,5.8
12/9/2015,17,48.9,19.09,69,0,8.1
12/9/2015,18,48,19.09,68,0,8.1
12/9/2015,19,48,19.09,68,0,5.8
12/9/2015,20,46.9,19.09,71,0,8.1
12/9/2015,21,46,43.1,71,0,5.8
12/9/2015,22,44.1,39.5,76,0,8.1
12/9/2015,23,43,38.8,76,0,6.9
12/10/2015,0,43,38.2,76,0,8.1
12/10/2015,1,43,38.2,76,0,8.1
12/10/2015,2,44.1,39,73,0,9.2
12/10/2015,3,45,40.6,71,0,8.1
12/10/2015,4,48,19.09,66,0,11.5
12/10/2015,5,48,19.09,66,0,13.8
12/10/2015,6,48,19.09,66,0,10.4
12/10/2015,7,48.9,19.09,64,0,13.8
12/10/2015,8,50,19.09,63,0,17.3
12/10/2015,9,52,19.09,59,0,19.6
12/10/2015,10,55.9,19.09,51,0,19.6
12/10/2015,11,59,19.09,46,0,21.9
12/10/2015,12,59,19.09,48,0,23
12/10/2015,13,57.9,19.09,53,0,19.6
12/10/2015,14,57.9,19.09,53,0,21.9
12/10/2015,15,57.9,19.09,53,0,19.6
12/10/2015,16,54,19.09,59,0,28.8
12/10/2015,17,52,19.09,57,0,19.6
12/10/2015,18,48.9,19.09,61,0,13.8
12/10/2015,19,48.9,19.09,64,0,13.8
12/10/2015,20,48,19.09,66,0,12.7
12/10/2015,21,48,19.09,66,0,15
12/10/2015,22,48,19.09,66,0,11.5
12/10/2015,23,48.9,19.09,61,0,15
12/11/2015,0,48.9,19.09,59,0,13.8
12/11/2015,1,48.9,19.09,54,0,11.5
12/11/2015,2,46.9,19.09,61,0,10.4
12/11/2015,3,48.9,19.09,54,0,13.8
12/11/2015,4,46.9,19.09,59,0,15
12/11/2015,5,46,40.6,58,0,11.5
12/11/2015,6,45,41.2,60,0,6.9
12/11/2015,7,44.1,40.1,63,0,6.9
12/11/2015,8,46,41.4,61,0,9.2
12/11/2015,9,48,19.09,54,0,8.1
12/11/2015,10,48.9,19.09,54,0,8.1
12/11/2015,11,51.1,19.09,52,0,5.8
12/11/2015,12,52,19.09,49,0,0
12/11/2015,13,53.1,19.09,47,0,4.6
12/11/2015,14,54,19.09,47,0,4.6
12/11/2015,15,54,19.09,49,0,5.8
12/11/2015,16,54,19.09,51,0,5.8
12/11/2015,17,51.1,19.09,56,0,5.8
12/11/2015,18,50,19.09,61,0,6.9
12/11/2015,19,52,19.09,61,0,6.9
12/11/2015,20,53.1,19.09,61,0,8.1
12/11/2015,21,51.1,19.09,74,0,5.8
12/11/2015,22,52,19.09,74,0,3.5
12/11/2015,23,53.1,19.09,77,0,0
12/12/2015,0,52,19.09,83,0,0
12/12/2015,1,52,19.09,83,0,3.5
12/12/2015,2,54,19.09,86,0,3.5
12/12/2015,3,54,19.09,93,0,0
12/12/2015,4,55,19.09,93,0,4.6
12/12/2015,5,57,19.09,89,0,4.6
12/12/2015,6,57,19.09,89,0,4.6
12/12/2015,7,57,19.09,89,0,5.8
12/12/2015,8,57,19.09,93,0,3.5
12/12/2015,9,57,19.09,89,0,8.1
12/12/2015,10,57,19.09,89,0,6.9
12/12/2015,11,57.9,19.09,87,0,6.9
12/12/2015,12,60.1,19.09,78,0,6.9
12/12/2015,13,60.1,19.09,75,0,8.1
12/12/2015,14,60.1,19.09,80,0,4.6
12/12/2015,15,59,19.09,83,0,3.5
12/12/2015,16,55.9,19.09,80,0,5.8
12/12/2015,17,55,19.09,80,0,5.8
12/12/2015,18,54,19.09,86,0,4.6
12/12/2015,19,53.1,19.09,89,0,3.5
12/12/2015,20,54,19.09,90,0,0
12/12/2015,21,54,19.09,90,0,0
12/12/2015,22,54,19.09,90,0,3.5
12/12/2015,23,54,19.09,90,0,3.5
12/13/2015,0,55,19.09,89,0,0
12/13/2015,1,62.1,19.09,86,0,9.2
12/13/2015,2,62.1,19.09,86,0,10.4
12/13/2015,3,62.1,19.09,86,0,9.2
12/13/2015,4,62.1,19.09,84,0,10.4
12/13/2015,5,62.1,19.09,84,0.03,12.7
12/13/2015,6,62.1,19.09,86,0.06,9.2
12/13/2015,7,60.8,19.09,88,0.04,11.5
12/13/2015,8,61,19.09,87,0,10.4
12/13/2015,9,62.1,19.09,84,0,13.8
12/13/2015,10,62.1,19.09,84,0,10.4
12/13/2015,11,63,19.09,75,0,13.8
12/13/2015,12,63,19.09,75,0,11.5
12/13/2015,13,62.1,19.09,78,0,12.7
12/13/2015,14,61,19.09,83,0.05,13.8
12/13/2015,15,61,19.09,83,0.07,10.4
12/13/2015,16,60.1,19.09,86,0.1,15
12/13/2015,17,60.1,19.09,86,0.11,13.8
12/13/2015,18,60.1,19.09,83,0.07,16.1
12/13/2015,19,60.1,19.09,86,0.07,16.1
12/13/2015,20,60.1,19.09,86,0.01,13.8
12/13/2015,21,62.1,19.09,78,0.01,15
12/13/2015,22,62.1,19.09,78,0,18.4
12/13/2015,23,62.1,19.09,78,0.02,17.3
12/14/2015,0,61,19.09,83,0.06,16.1
12/14/2015,1,61,19.09,83,0.13,15
12/14/2015,2,61,19.09,81,0.03,20.7
12/14/2015,3,62.1,19.09,80,0,17.3
12/14/2015,4,62.1,19.09,75,0,17.3
12/14/2015,5,57.9,19.09,78,0,20.7
12/14/2015,6,57,19.09,81,0.07,18.4
12/14/2015,7,55.9,19.09,80,0,16.1
12/14/2015,8,54,19.09,80,0.02,39.1
12/14/2015,9,51.1,19.09,80,0,11.5
12/14/2015,10,52,19.09,77,0,16.1
12/14/2015,11,51.1,19.09,74,0,17.3
12/14/2015,12,50,19.09,77,0,17.3
12/14/2015,13,50,19.09,74,0.01,18.4
12/14/2015,14,51.1,19.09,68,0,15
12/14/2015,15,48.9,19.09,77,0,13.8
12/14/2015,16,46.9,19.09,77,0.01,17.3
12/14/2015,17,46.9,19.09,80,0,11.5
12/14/2015,18,46.9,19.09,77,0,15
12/14/2015,19,46.9,19.09,77,0,11.5
12/14/2015,20,46,41,79,0,10.4
12/14/2015,21,44.1,37.4,71,0,13.8
12/14/2015,22,44.1,38.1,73,0,11.5
12/14/2015,23,43,37.2,80,0,10.4
12/15/2015,0,43,38.8,80,0,6.9
12/15/2015,1,43,38.8,82,0,6.9
12/15/2015,2,44.1,38.6,82,0,10.4
12/15/2015,3,43,37.2,82,0,10.4
12/15/2015,4,43,37.2,82,0,10.4
12/15/2015,5,42.1,37.7,76,0,6.9
12/15/2015,6,41,35.2,76,0,9.2
12/15/2015,7,41,35.8,73,0,8.1
12/15/2015,8,42.1,37.7,70,0,6.9
12/15/2015,9,42.1,40.2,70,0,3.5
12/15/2015,10,43,41.3,65,0,3.5
12/15/2015,11,43,38.8,71,0,6.9
12/15/2015,12,42.1,37.7,70,0,6.9
12/15/2015,13,42.1,36.6,70,0,9.2
12/15/2015,14,42.1,36.1,67,0,10.4
12/15/2015,15,42.1,37.1,67,0,8.1
12/15/2015,16,42.1,36.1,70,0,10.4
12/15/2015,17,42.1,37.1,70,0,8.1
12/15/2015,18,42.1,37.1,73,0,8.1
12/15/2015,19,42.1,35.7,73,0,11.5
12/15/2015,20,42.1,35.7,76,0,11.5
12/15/2015,21,43,36.8,76,0,11.5
12/15/2015,22,43,36.8,76,0,11.5
12/15/2015,23,43,36,76,0,13.8
12/16/2015,0,42.1,35.7,79,0,11.5
12/16/2015,1,42.1,36.1,82,0,10.4
12/16/2015,2,43,34.8,80,0,18.4
12/16/2015,3,43,36.8,80,0,11.5
12/16/2015,4,43,35.7,82,0,15
12/16/2015,5,44.1,37.1,79,0,15
12/16/2015,6,43,36.8,82,0.04,11.5
12/16/2015,7,44.1,39,82,0,9.2
12/16/2015,8,45,38.5,80,0,13.8
12/16/2015,9,45,37.6,82,0.02,17.3
12/16/2015,10,46,39.9,83,0,13.8
12/16/2015,11,48,19.09,80,0,17.3
12/16/2015,12,48.9,19.09,80,0,15
12/16/2015,13,53.1,19.09,74,0,13.8
12/16/2015,14,54,19.09,75,0,15
12/16/2015,15,50,19.09,48,0,23
12/16/2015,16,46.9,19.09,54,0,17.3
12/16/2015,17,43,34.8,62,0,18.4
12/16/2015,18,42.1,32.6,65,0,23
12/16/2015,19,39.9,30.2,60,0,20.7
12/16/2015,20,39,28.5,62,0,23
12/16/2015,21,37.9,27.6,62,0,20.7
12/16/2015,22,36,26.7,64,0,15
12/16/2015,23,35.6,27.5,65,0,11.5
12/17/2015,0,36,27.1,64,0,13.8
12/17/2015,1,35.1,24.5,64,0,18.4
12/17/2015,2,34,23,67,0,18.4
12/17/2015,3,33.1,23,64,0,15
12/17/2015,4,33.1,22.2,66,0,17.3
12/17/2015,5,32,21.6,64,0,15
12/17/2015,6,32,21.2,64,0,16.1
12/17/2015,7,30.9,19.8,61,0,16.1
12/17/2015,8,32,20.5,61,0,18.4
12/17/2015,9,32,20.5,61,0,18.4
12/17/2015,10,33.1,23.4,59,0,13.8
12/17/2015,11,34,23.4,59,0,17.3
12/17/2015,12,34,23.4,59,0,17.3
12/17/2015,13,34,23.8,56,0,16.1
12/17/2015,14,35.1,25.2,54,0,16.1
12/17/2015,15,34,24.6,54,0,13.8
12/17/2015,16,32,22.5,59,0,12.7
12/17/2015,17,32,27.5,61,0,4.6
12/17/2015,18,30.9,24.3,64,0,6.9
12/17/2015,19,30.9,23.5,67,0,8.1
12/17/2015,20,30,21.7,69,0,9.2
12/17/2015,21,30,21.1,69,0,10.4
12/17/2015,22,30,21.1,69,0,10.4
12/17/2015,23,30,20.5,69,0,11.5
12/18/2015,0,28.9,20.4,72,0,9.2
12/18/2015,1,28.9,18.2,64,0,13.8
12/18/2015,2,28,18.6,61,0,10.4
12/18/2015,3,28,19.3,61,0,9.2
12/18/2015,4,28,19.3,61,0,9.2
12/18/2015,5,28.9,20.4,58,0,9.2
12/18/2015,6,28,15.3,51,0,18.4
12/18/2015,7,28,18.6,56,0,10.4
12/18/2015,8,28,17,61,0,13.8
12/18/2015,9,27,13.2,56,0,20.7
12/18/2015,10,28.9,16.1,45,0,19.6
12/18/2015,11,28.9,15.1,47,0,23
12/18/2015,12,30.9,20.7,50,0,13.8
12/18/2015,13,32,20.1,48,0,19.6
12/18/2015,14,32,21.6,50,0,15
12/18/2015,15,32,23.6,54,0,10.4
12/18/2015,16,33.1,24.9,50,0,10.4
12/18/2015,17,33.1,26.9,50,0,6.9
12/18/2015,18,30.9,21.2,64,0,12.7
12/18/2015,19,30.9,22.8,69,0,9.2
12/18/2015,20,30,21.1,66,0,10.4
12/18/2015,21,28.9,17.7,69,0,15
12/18/2015,22,28,18.1,72,0,11.5
12/18/2015,23,28,17.5,72,0,12.7
12/19/2015,0,25,11.7,66,0,17.3
12/19/2015,1,21,8.1,63,0,13.8
12/19/2015,2,19.9,5.2,62,0,17.3
12/19/2015,3,19,6.1,62,0,12.7
12/19/2015,4,19,6.1,59,0,12.7
12/19/2015,5,18,5.4,60,0,11.5
12/19/2015,6,17.1,5.8,62,0,9.2
12/19/2015,7,18,6.1,60,0,10.4
12/19/2015,8,19.9,9.3,55,0,9.2
12/19/2015,9,21.9,8.7,53,0,15
12/19/2015,10,25,14.2,51,0,11.5
12/19/2015,11,27,15.2,47,0,15
12/19/2015,12,30,18.7,43,0,16.1
12/19/2015,13,30,18.7,43,0,16.1
12/19/2015,14,30.9,22.2,46,0,10.4
12/19/2015,15,30.9,21.7,46,0,11.5
12/19/2015,16,28.9,21.1,51,0,8.1
12/19/2015,17,28.9,21.9,51,0,6.9
12/19/2015,18,28.9,25.2,51,0,3.5
12/19/2015,19,28.9,23.9,54,0,4.6
12/19/2015,20,28,21.7,58,0,5.8
12/19/2015,21,28,20.8,58,0,6.9
12/19/2015,22,28,21.7,61,0,5.8
12/19/2015,23,28,20.8,63,0,6.9
12/20/2015,0,28.9,22.8,64,0,5.8
12/20/2015,1,30.9,22.2,59,0,10.4
12/20/2015,2,32,25.6,59,0,6.9
12/20/2015,3,34,25.5,59,0,11.5
12/20/2015,4,34,25.5,61,0,11.5
12/20/2015,5,34,25.5,67,0,11.5
12/20/2015,6,35.1,26.4,67,0,12.7
12/20/2015,7,37,28.9,65,0,12.7
12/20/2015,8,39,29.9,62,0,17.3
12/20/2015,9,42.1,33.3,58,0,19.6
12/20/2015,10,45,37.6,49,0,17.3
12/20/2015,11,48,19.09,44,0,18.4
12/20/2015,12,50,19.09,43,0,18.4
12/20/2015,13,51.1,19.09,39,0,17.3
12/20/2015,14,50,19.09,39,0,21.9
12/20/2015,15,48.9,19.09,43,0,17.3
12/20/2015,16,48,19.09,44,0,18.4
12/20/2015,17,48,19.09,44,0,19.6
12/20/2015,18,46.9,19.09,46,0,15
12/20/2015,19,46.9,19.09,46,0,19.6
12/20/2015,20,48,19.09,42,0,16.1
12/20/2015,21,48,19.09,44,0,20.7
12/20/2015,22,48,19.09,48,0,20.7
12/20/2015,23,45,37.1,68,0.03,19.6
12/21/2015,0,44.1,37.4,73,0.06,13.8
12/21/2015,1,43,35.7,80,0.1,15
12/21/2015,2,43,35.4,82,0,16.1
12/21/2015,3,43,35.1,86,0.07,17.3
12/21/2015,4,44.1,37.1,82,0.02,15
12/21/2015,5,44.1,37.7,85,0.01,12.7
12/21/2015,6,44.1,37.7,85,0.08,12.7
12/21/2015,7,45,37.9,86,0.09,16.1
12/21/2015,8,46.9,19.09,86,0.04,17.3
12/21/2015,9,48,19.09,86,0.03,12.7
12/21/2015,10,50,19.09,83,0,17.3
12/21/2015,11,52,19.09,83,0,17.3
12/21/2015,12,52,19.09,83,0,15
12/21/2015,13,54,19.09,83,0,12.7
12/21/2015,14,54,19.09,83,0,12.7
12/21/2015,15,54,19.09,80,0,10.4
12/21/2015,16,53.1,19.09,83,0,9.2
12/21/2015,17,51.1,19.09,83,0,6.9
12/21/2015,18,51.1,19.09,83,0,5.8
12/21/2015,19,46,41.9,86,0,8.1
12/21/2015,20,45,39.7,86,0,10.4
12/21/2015,21,45,42.6,86,0,4.6
12/21/2015,22,44.1,40.8,89,0,5.8
12/21/2015,23,44.1,41.5,89,0,4.6
12/22/2015,0,44.1,42.5,89,0,3.5
12/22/2015,1,43,39.5,89,0,5.8
12/22/2015,2,43,36.8,89,0,11.5
12/22/2015,3,42.1,36.6,85,0,9.2
12/22/2015,4,41,34.3,86,0,11.5
12/22/2015,5,41,35.2,82,0,9.2
12/22/2015,6,39.9,34.5,83,0,8.1
12/22/2015,7,39,32.8,82,0,9.2
12/22/2015,8,39,34,82,0,6.9
12/22/2015,9,39.9,35.1,79,0,6.9
12/22/2015,10,39,32.3,76,0,10.4
12/22/2015,11,37.9,30.5,79,0,11.5
12/22/2015,12,37.9,30.5,79,0,11.5
12/22/2015,13,37.9,31.5,79,0,9.2
12/22/2015,14,37.9,30,79,0,12.7
12/22/2015,15,37.9,33.5,79,0,5.8
12/22/2015,16,37,32.4,82,0,5.8
12/22/2015,17,37.9,30.9,79,0,10.4
12/22/2015,18,37.9,30.5,83,0,11.5
12/22/2015,19,39,31.8,79,0,11.5
12/22/2015,20,39.9,33.9,83,0,9.2
12/22/2015,21,41,35.8,82,0,8.1
